# _tick,_time,step,total_loss,mean_episode_return,mean_episode_true_return,pg_loss,baseline_loss,entropy_loss
200,1630993742.9976478,64000,1294.0301513671875,2490.0,510.0,-53.497615814208984,1350.135009765625,-2.6073055267333984
201,1630993743.174866,64320,13596.490234375,3600.0,907.5,-636.843505859375,14235.2333984375,-1.8993198871612549
202,1630993743.4675038,64640,10801.78125,2960.0,660.0,-98.61502075195312,10902.3984375,-2.0018060207366943
203,1630993743.7948573,64960,8699.5673828125,1390.0,165.0,-129.783447265625,8831.7255859375,-2.3747305870056152
204,1630993744.0518234,65280,515.602783203125,2560.0,300.0,250.36257934570312,267.6009826660156,-2.3607611656188965
205,1630993744.3615022,65600,6276.99267578125,1155.0,115.0,150.431884765625,6128.73193359375,-2.1716225147247314
206,1630993744.5737317,65920,3968.437744140625,3026.666748046875,466.66668701171875,-30.835845947265625,4002.5244140625,-3.250840902328491
207,1630993744.8007536,66240,2287.155029296875,1762.5,165.0,-166.05996704101562,2456.838134765625,-3.62307071685791
208,1630993745.0890656,66560,723.47998046875,2560.0,550.0,113.66979217529297,613.3533325195312,-3.543163299560547
209,1630993745.3795774,66880,376.129150390625,nan,nan,316.3238525390625,63.768455505371094,-3.9631712436676025
210,1630993745.6203468,67200,1207.5882568359375,3710.0,800.0,105.21292114257812,1106.851318359375,-4.475927352905273
211,1630993745.7976089,67520,1496.76513671875,1190.0,60.0,145.48789978027344,1355.6639404296875,-4.386722087860107
212,1630993746.0284486,67840,2989.23046875,1113.3333740234375,60.0,0.6194686889648438,2993.61572265625,-5.004680156707764
213,1630993746.2934146,68160,461.84783935546875,1750.0,30.0,108.9332275390625,358.26995849609375,-5.3553466796875
214,1630993746.586049,68480,4232.31396484375,2103.33349609375,363.3333435058594,-826.3848266601562,5063.697265625,-4.998388767242432
215,1630993746.8147507,68800,271.1283874511719,nan,nan,242.27691650390625,33.490577697753906,-4.639095783233643
216,1630993747.0759687,69120,1520.9822998046875,1540.0,170.0,255.7478485107422,1269.361572265625,-4.127126216888428
217,1630993747.3701499,69440,2373.874755859375,2500.0,440.0,100.334716796875,2277.71484375,-4.174783706665039
218,1630993747.6226223,69760,770.5260009765625,1180.0,60.0,175.4352264404297,599.6847534179688,-4.593968391418457
219,1630993747.8764977,70080,2841.962158203125,2093.33349609375,330.0,56.67803192138672,2789.580078125,-4.295986652374268
220,1630993748.1191528,70400,1427.038818359375,2782.5,325.0,80.28412628173828,1351.815185546875,-5.060503005981445
221,1630993748.325436,70720,670.6065063476562,2245.0,325.0,89.65074157714844,586.2354736328125,-5.279726028442383
222,1630993748.599142,71040,250.94212341308594,2650.0,376.66668701171875,60.713714599609375,195.11569213867188,-4.887290000915527
223,1630993748.9620674,71360,65.92340850830078,1190.0,135.0,51.54905700683594,18.41206169128418,-4.037713050842285
224,1630993749.1634476,71680,878.7223510742188,2073.33349609375,156.6666717529297,-184.68313598632812,1068.0030517578125,-4.597569465637207
225,1630993749.4507675,72000,2025.1944580078125,1195.0,97.5,-67.82648468017578,2096.83642578125,-3.815410614013672
226,1630993749.7136643,72320,75.69255065917969,2793.33349609375,463.3333435058594,52.12803649902344,26.769689559936523,-3.205174684524536
227,1630993749.9465277,72640,169.01821899414062,3610.0,760.0,63.00480651855469,109.53535461425781,-3.521946668624878
228,1630993750.149902,72960,1176.757080078125,1990.0,360.0,75.00624084472656,1105.1641845703125,-3.4133291244506836
229,1630993750.3313947,73280,175.54141235351562,2750.0,525.0,81.04713439941406,99.40464782714844,-4.910362720489502
230,1630993750.6754274,73600,172.22348022460938,1750.0,200.0,94.83073425292969,81.52178192138672,-4.129030227661133
231,1630993750.862794,73920,158.50807189941406,1190.0,60.0,112.03173828125,50.258079528808594,-3.781750440597534
232,1630993751.20643,74240,3473.08837890625,1106.666748046875,100.0,120.82389068603516,3355.775146484375,-3.510638952255249
233,1630993751.47218,74560,10347.009765625,1476.666748046875,70.0,-766.7056884765625,11118.76953125,-5.053678035736084
234,1630993751.7787974,74880,6859.42041015625,2073.33349609375,146.6666717529297,-446.9294128417969,7311.869140625,-5.519410133361816
235,1630993752.0016708,75200,2020.07177734375,1940.0,123.33333587646484,103.21556091308594,1922.7872314453125,-5.930987358093262
236,1630993752.3000522,75520,1911.4654541015625,1073.3333740234375,70.0,-122.96389770507812,2040.84912109375,-6.419839859008789
237,1630993752.5346012,75840,2706.19970703125,2545.0,360.0,-38.84850311279297,2751.089111328125,-6.04094123840332
238,1630993752.8368282,76160,2317.9365234375,2205.0,110.0,-373.0616455078125,2697.12890625,-6.1307902336120605
239,1630993753.0449336,76480,437.62506103515625,1723.3333740234375,106.66667175292969,93.76800537109375,349.8078308105469,-5.950786113739014
240,1630993753.30654,76800,2055.765869140625,2403.33349609375,216.6666717529297,-239.21934509277344,2300.296142578125,-5.31112003326416
241,1630993753.5399995,77120,259.2906799316406,1766.666748046875,190.0,147.5583953857422,116.18917846679688,-4.456882953643799
242,1630993753.7705736,77440,176.50462341308594,2796.666748046875,250.0,103.99795532226562,77.66212463378906,-5.155454158782959
243,1630993754.0712776,77760,317.6456604003906,1385.0,150.0,-13.090999603271484,336.6387939453125,-5.902121543884277
244,1630993754.3097532,78080,283.0902099609375,1356.666748046875,193.33334350585938,114.84242248535156,173.6149139404297,-5.367127418518066
